,logFC,logCPM,F,PValue,FDR
Picalm,-0.38196197,9.113310322,6.834963728,0.016803536,0.320920594
Gas6,0.452875815,8.616070592,6.831219582,0.016829471,0.320920594
Alas1,-0.856782093,5.327641449,6.77863671,0.01719848,0.325249169
Trim56,1.074778399,4.884506936,6.776993136,0.01721016,0.325249169
Fos,0.436828359,11.41858816,7.305459337,0.017232913,0.325249169
Ciz1,1.078986274,4.829495979,6.763192949,0.01730858,0.325566147
Rnasel,0.523300077,7.306275483,6.743672931,0.017448874,0.325664711
Sap18,-0.631827193,6.200553099,6.741040781,0.017467889,0.325664711
Manf,-0.53419651,7.677742398,6.731241391,0.017538888,0.325664711
Cd200r1,-0.926437812,4.972120158,6.729796699,0.017549382,0.325664711
Rab11fip5,0.64688391,6.525419065,6.718009824,0.017635268,0.326163985
Eif2a,0.735676446,5.566208564,6.686518644,0.017867056,0.329196089
Marcks,0.396907388,8.787461919,6.674916827,0.017953311,0.329196089
Pde4b,-0.411428823,8.851889067,6.671634758,0.017977797,0.329196089
Tmem141,0.720464759,5.861063235,6.637833696,0.018232166,0.329350156
Ccl24,-0.48982567,8.634409082,6.665405998,0.018243364,0.329350156
Smurf1,-0.886197675,5.026067016,6.635629311,0.018248895,0.329350156
Areg,-1.22613594,8.138858083,9.516868012,0.018276037,0.329350156
Glrx,-1.000571533,4.894639812,6.631011447,0.018283996,0.329350156
Slc25a37,0.833654482,5.213120447,6.622834751,0.018346334,0.329400091
Sil1,0.828280683,5.183272702,6.609024779,0.018452163,0.33012332
Atf7,-0.7514316,5.951449621,6.594608732,0.018563369,0.33012332
Pycard,0.663382708,6.64271092,6.590088693,0.018598392,0.33012332
Hspe1,-0.668968614,8.336380708,7.232792377,0.01874543,0.33012332
Malat1,-0.250368318,14.10651569,6.564835908,0.018795432,0.33012332
Zfp36l1,0.390888944,9.424971669,6.56276991,0.018811656,0.33012332
Eci2,1.110027127,4.802160354,6.562218477,0.018815989,0.33012332
Trem2,0.484334182,7.756352346,6.556093793,0.01886419,0.33012332
Tbc1d10a,-0.88630493,5.000250504,6.545732184,0.018946052,0.330509991
Samhd1,0.481165517,7.433298622,6.511724065,0.019217555,0.33247384
Ifitm2,-0.369961726,10.02719195,6.508755538,0.019241461,0.33247384
Blnk,-0.439983895,8.459050151,6.508167961,0.019246197,0.33247384
A330023F24Rik,-0.840983649,5.294470518,6.494412481,0.01935744,0.33247384
Magi3,-0.714084821,6.273134891,6.487469463,0.019413864,0.33247384
Atp2b1,-0.372887389,9.206565465,6.486794666,0.019419358,0.33247384
Rhog,-0.573878649,6.390227724,6.474240183,0.019521888,0.333054852
Pigt,0.938727615,4.900380938,6.467918337,0.019573748,0.333054852
Cblb,0.821960852,5.327290253,6.454526194,0.01968412,0.333905474
